queue,workload,threads,rep,ops_total,seconds,throughput_ops_s,pinned,enq_p50_ns,enq_p99_ns,enq_p999_ns,deq_p50_ns,deq_p99_ns,deq_p999_ns
moodycamel,pc_3p1c,4,0,600000,0.020602,29124093,0,42,167,292,42,209,292
moodycamel,pc_3p1c,4,1,600000,0.023071,26007239,0,42,250,458,42,334,583
moodycamel,pc_3p1c,4,2,600000,0.021436,27990080,0,42,208,333,42,209,291
moodycamel,pc_3p1c,4,3,600000,0.021688,27664642,0,42,208,292,42,209,333
moodycamel,pc_3p1c,4,4,600000,0.021379,28065580,0,42,209,375,42,208,333
moodycamel,pc_3p1c,4,5,600000,0.022313,26889903,0,42,209,458,42,417,541
moodycamel,pc_3p1c,4,6,600000,0.020891,28720216,0,42,167,292,42,167,250
moodycamel,pc_3p1c,4,7,600000,0.021371,28075046,0,42,167,333,42,208,292
moodycamel,pc_3p1c,4,8,600000,0.020671,29025762,0,42,209,500,42,208,292
moodycamel,pc_3p1c,4,9,600000,0.021080,28463336,0,42,209,500,42,375,500
moodycamel,pc_6p2c,8,0,1200000,0.056329,21303304,0,83,334,583,125,583,792
moodycamel,pc_6p2c,8,1,1200000,0.056203,21351015,0,83,333,500,125,667,875
moodycamel,pc_6p2c,8,2,1200000,0.056846,21109788,0,84,375,542,125,750,917
moodycamel,pc_6p2c,8,3,1200000,0.058184,20624227,0,125,333,583,125,584,792
moodycamel,pc_6p2c,8,4,1200000,0.057012,21048031,0,83,333,542,125,625,792
moodycamel,pc_6p2c,8,5,1200000,0.056545,21221879,0,83,334,583,125,709,917
moodycamel,pc_6p2c,8,6,1200000,0.056906,21087315,0,125,334,583,125,625,917
moodycamel,pc_6p2c,8,7,1200000,0.056637,21187532,0,83,292,542,125,750,917
moodycamel,pc_6p2c,8,8,1200000,0.057184,20984876,0,84,333,583,125,708,917
moodycamel,pc_6p2c,8,9,1200000,0.056455,21255758,0,83,292,500,125,583,875
moodycamel,pc_12p4c,16,0,2400000,0.118434,20264472,0,42,292,583,250,916,2375
moodycamel,pc_12p4c,16,1,2400000,0.104317,23006797,0,42,292,542,209,917,1459
moodycamel,pc_12p4c,16,2,2400000,0.128913,18617255,0,83,375,625,291,916,2209
moodycamel,pc_12p4c,16,3,2400000,0.121451,19761022,0,42,333,625,250,917,2250
moodycamel,pc_12p4c,16,4,2400000,0.107894,22244020,0,42,333,625,250,917,1333
moodycamel,pc_12p4c,16,5,2400000,0.109671,21883600,0,83,333,625,250,917,1458
moodycamel,pc_12p4c,16,6,2400000,0.107152,22398045,0,83,375,667,250,1083,1459
moodycamel,pc_12p4c,16,7,2400000,0.110592,21701299,0,42,334,625,250,917,1292
moodycamel,pc_12p4c,16,8,2400000,0.110225,21773612,0,83,292,542,250,833,1125
moodycamel,pc_12p4c,16,9,2400000,0.109625,21892750,0,83,375,667,250,958,1334
